subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-0300317_ses-5,0.515020 ,0.333612 ,0.241144 ,0.428079 ,0.237416 ,0.272225 ,0.411999 ,0.208678 ,0.319525 ,0.257230 ,0.242437 ,0.275178 ,0.250377 ,0.207802 ,0.299732 ,0.528617 ,0.240833 ,0.167211
sub-0300317_ses-6,0.661956 ,0.335819 ,0.305562 ,0.279838 ,0.355497 ,0.316184 ,0.334337 ,0.297128 ,0.429030 ,0.283774 ,0.376624 ,0.412149 ,0.388146 ,0.289928 ,0.396993 ,0.406925 ,0.316209 ,0.273940
sub-0300317_ses-6,0.662766 ,0.298656 ,0.290889 ,0.388921 ,0.323186 ,0.311373 ,0.560182 ,0.212824 ,0.390374 ,0.201270 ,0.400168 ,0.349039 ,0.375744 ,0.253298 ,0.337392 ,0.386084 ,0.350378 ,0.217263
sub-0300317_ses-6,0.829146 ,0.332126 ,0.274032 ,0.322566 ,0.300256 ,0.307287 ,0.472812 ,0.305213 ,0.399046 ,0.245539 ,0.292446 ,0.341383 ,0.392306 ,0.254268 ,0.367549 ,0.587430 ,0.369375 ,0.242519
sub-0300317_ses-6,0.700377 ,0.316689 ,0.261919 ,0.404578 ,0.297294 ,0.304706 ,0.490764 ,0.261089 ,0.394437 ,0.295379 ,0.324016 ,0.333106 ,0.296381 ,0.257329 ,0.349558 ,0.554714 ,0.331060 ,0.192868
sub-0300318_ses-1,0.541021 ,0.251211 ,0.226907 ,0.292132 ,0.253496 ,0.204410 ,0.484408 ,0.244984 ,0.273368 ,0.202803 ,0.278395 ,0.255439 ,0.216081 ,0.138527 ,0.260403 ,0.248152 ,0.221175 ,0.219103
sub-0300318_ses-1,0.697860 ,0.286714 ,0.211792 ,0.328515 ,0.230418 ,0.212930 ,0.440594 ,0.206649 ,0.213450 ,0.250032 ,0.369045 ,0.280979 ,0.205109 ,0.211359 ,0.306855 ,0.377439 ,0.274720 ,0.233998
sub-0300318_ses-1,0.422983 ,0.272390 ,0.182510 ,0.309176 ,0.186793 ,0.209739 ,0.447843 ,0.178936 ,0.256188 ,0.162103 ,0.284154 ,0.227776 ,0.260354 ,0.155656 ,0.271254 ,0.342798 ,0.254971 ,0.216241
sub-0300318_ses-1,0.669011 ,0.335319 ,0.231131 ,0.297673 ,0.258596 ,0.314895 ,0.584450 ,0.228804 ,0.317220 ,0.182056 ,0.365784 ,0.291065 ,0.232843 ,0.205076 ,0.271913 ,0.379084 ,0.286151 ,0.281789
sub-0300318_ses-2,0.571408 ,0.231721 ,0.249537 ,0.288857 ,0.292890 ,0.172144 ,0.400223 ,0.210685 ,0.381638 ,0.190745 ,0.324612 ,0.298789 ,0.245669 ,0.162028 ,0.348088 ,0.265610 ,0.275744 ,0.242624
sub-0300318_ses-2,0.600280 ,0.277108 ,0.209077 ,0.277630 ,0.231027 ,0.213613 ,0.520223 ,0.236551 ,0.322134 ,0.224212 ,0.231322 ,0.332042 ,0.339863 ,0.203284 ,0.284824 ,0.501792 ,0.249139 ,0.219259
sub-0300318_ses-2,0.682693 ,0.298552 ,0.195984 ,0.466206 ,0.214549 ,0.323080 ,0.382959 ,0.315652 ,0.252037 ,0.227154 ,0.345941 ,0.343794 ,0.236121 ,0.199666 ,0.234734 ,0.470133 ,0.307308 ,0.235489
sub-0300318_ses-2,0.866614 ,0.303869 ,0.210684 ,0.425630 ,0.250676 ,0.250757 ,0.656613 ,0.327641 ,0.329109 ,0.235587 ,0.325920 ,0.398166 ,0.262096 ,0.187267 ,0.260758 ,0.442504 ,0.276384 ,0.315738
sub-0300318_ses-3,0.882203 ,0.340352 ,0.290892 ,0.351193 ,0.231436 ,0.265220 ,0.517680 ,0.238021 ,0.408711 ,0.181322 ,0.316253 ,0.345704 ,0.271069 ,0.236656 ,0.269714 ,0.382532 ,0.350104 ,0.301193
sub-0300318_ses-3,0.684873 ,0.232981 ,0.253901 ,0.359959 ,0.250410 ,0.245368 ,0.681928 ,0.242096 ,0.305269 ,0.249219 ,0.338392 ,0.324640 ,0.220126 ,0.225719 ,0.298596 ,0.366211 ,0.232205 ,0.173432
sub-0300318_ses-3,0.526086 ,0.270930 ,0.241315 ,0.256098 ,0.206295 ,0.191965 ,0.494938 ,0.236744 ,0.261124 ,0.198106 ,0.243322 ,0.252835 ,0.202434 ,0.217705 ,0.238268 ,0.245554 ,0.256827 ,0.184219
sub-0300318_ses-3,0.591298 ,0.282494 ,0.222718 ,0.365945 ,0.285359 ,0.263148 ,0.436220 ,0.306672 ,0.268682 ,0.195961 ,0.317149 ,0.338159 ,0.285865 ,0.205574 ,0.238552 ,0.445378 ,0.300652 ,0.208731
sub-0300318_ses-4,0.608202 ,0.286420 ,0.220178 ,0.356598 ,0.249642 ,0.309494 ,0.695996 ,0.247059 ,0.302136 ,0.192155 ,0.369441 ,0.316447 ,0.235609 ,0.172031 ,0.328563 ,0.446849 ,0.321507 ,0.243236
sub-0300318_ses-4,0.883364 ,0.392108 ,0.242842 ,0.493696 ,0.307679 ,0.354959 ,0.829562 ,0.284404 ,0.387015 ,0.320612 ,0.305588 ,0.393587 ,0.314117 ,0.193546 ,0.284619 ,0.512385 ,0.325047 ,0.338620
sub-0300318_ses-4,0.713768 ,0.325812 ,0.275981 ,0.446625 ,0.226893 ,0.287542 ,0.662730 ,0.328709 ,0.223122 ,0.259967 ,0.306208 ,0.263725 ,0.269163 ,0.211502 ,0.284093 ,0.437471 ,0.286269 ,0.296716
sub-0300318_ses-4,0.591070 ,0.298652 ,0.270463 ,0.432684 ,0.235746 ,0.260121 ,0.800254 ,0.305539 ,0.323931 ,0.225027 ,0.318246 ,0.315367 ,0.273056 ,0.200894 ,0.335434 ,0.431866 ,0.263190 ,0.241182
sub-0300318_ses-5,0.614862 ,0.288000 ,0.233345 ,0.376348 ,0.243427 ,0.239294 ,0.371768 ,0.244276 ,0.340038 ,0.199450 ,0.329096 ,0.297380 ,0.273503 ,0.206241 ,0.299630 ,0.373515 ,0.279406 ,0.167634
sub-0300318_ses-5,0.777628 ,0.233690 ,0.228343 ,0.465685 ,0.262686 ,0.285343 ,0.662435 ,0.217019 ,0.269650 ,0.262038 ,0.361423 ,0.371474 ,0.253163 ,0.218934 ,0.258238 ,0.560612 ,0.276104 ,0.263851
sub-0300318_ses-5,0.786090 ,0.264853 ,0.208984 ,0.548066 ,0.239227 ,0.296425 ,0.649944 ,0.239443 ,0.348091 ,0.246019 ,0.317671 ,0.375446 ,0.256772 ,0.253079 ,0.277123 ,0.455633 ,0.277356 ,0.207455
sub-0300318_ses-5,0.768055 ,0.282621 ,0.229342 ,0.353450 ,0.212544 ,0.267404 ,0.827903 ,0.265216 ,0.265891 ,0.254003 ,0.365821 ,0.387186 ,0.296015 ,0.194926 ,0.294686 ,0.483405 ,0.298026 ,0.218946
sub-0300318_ses-6,0.702681 ,0.332341 ,0.225856 ,0.409851 ,0.276684 ,0.234258 ,0.505894 ,0.272390 ,0.272491 ,0.265000 ,0.295866 ,0.293631 ,0.356685 ,0.279569 ,0.303165 ,0.458973 ,0.300070 ,0.290992
sub-0300318_ses-6,0.428742 ,0.287299 ,0.245913 ,0.311711 ,0.242449 ,0.209503 ,0.418028 ,0.264946 ,0.292631 ,0.162886 ,0.316491 ,0.292180 ,0.259455 ,0.183303 ,0.305053 ,0.329481 ,0.253986 ,0.202177
sub-0300318_ses-6,0.694961 ,0.245942 ,0.265445 ,0.332945 ,0.223903 ,0.244977 ,0.468656 ,0.271297 ,0.457747 ,0.232660 ,0.345826 ,0.355651 ,0.259563 ,0.234390 ,0.310161 ,0.380388 ,0.362965 ,0.242804
sub-0300400_ses-1,0.155818 ,0.174833 ,0.287459 ,0.103580 ,0.128458 ,0.111493 ,0.141273 ,0.168814 ,0.125309 ,0.087728 ,0.142888 ,0.198566 ,0.065825 ,0.117773 ,0.078415 ,0.128213 ,0.101818 ,0.134573
sub-0300400_ses-1,0.098817 ,0.157327 ,0.211565 ,0.094676 ,0.106240 ,0.091928 ,0.087738 ,0.187395 ,0.147811 ,0.066804 ,0.153824 ,0.162103 ,0.057724 ,0.118205 ,0.134695 ,0.106087 ,0.093081 ,0.075231
sub-0300400_ses-1,0.359389 ,0.116610 ,0.179050 ,0.349053 ,0.137916 ,0.101742 ,0.198164 ,0.196659 ,0.163382 ,0.105746 ,0.209287 ,0.231906 ,0.139832 ,0.135773 ,0.199208 ,0.176119 ,0.157133 ,0.188299
sub-0300400_ses-2,0.323294 ,0.164828 ,0.341543 ,0.226094 ,0.162566 ,0.190496 ,0.153262 ,0.185996 ,0.205264 ,0.170398 ,0.144308 ,0.169888 ,0.110674 ,0.202621 ,0.143793 ,0.244051 ,0.202039 ,0.231753
sub-0300400_ses-2,0.124973 ,0.095127 ,0.144408 ,0.114303 ,0.078065 ,0.090377 ,0.094074 ,0.084408 ,0.116357 ,0.086381 ,0.108723 ,0.114909 ,0.086638 ,0.109576 ,0.107148 ,0.128718 ,0.132414 ,0.072642
sub-0300400_ses-2,0.383446 ,0.133223 ,0.233130 ,0.220728 ,0.095877 ,0.106966 ,0.170322 ,0.276350 ,0.239464 ,0.123542 ,0.121263 ,0.185020 ,0.107657 ,0.285979 ,0.233769 ,0.342311 ,0.172614 ,0.224473
sub-0300401_ses-1,0.505830 ,0.290298 ,0.219563 ,0.351233 ,0.203268 ,0.262246 ,0.410845 ,0.377384 ,0.349734 ,0.213064 ,0.454485 ,0.346468 ,0.200058 ,0.294958 ,0.185975 ,0.228015 ,0.221928 ,0.206687
sub-0300401_ses-1,0.386713 ,0.214219 ,0.291202 ,0.480460 ,0.169089 ,0.263826 ,0.145944 ,0.215016 ,0.368994 ,0.238542 ,0.301422 ,0.200133 ,0.087893 ,0.284462 ,0.169501 ,0.272366 ,0.070748 ,0.198795
sub-0300401_ses-1,0.247839 ,0.194906 ,0.319803 ,0.286057 ,0.129263 ,0.169033 ,0.079896 ,0.259655 ,0.296731 ,0.200728 ,0.332677 ,0.191704 ,0.100282 ,0.303120 ,0.167888 ,0.275837 ,0.154607 ,0.350119
sub-0300401_ses-2,0.206786 ,0.145007 ,0.225023 ,0.123432 ,0.082465 ,0.112568 ,0.235231 ,0.304309 ,0.223803 ,0.087168 ,0.260513 ,0.221622 ,0.112224 ,0.184258 ,0.112385 ,0.197316 ,0.106563 ,0.140725
sub-0300401_ses-2,0.188150 ,0.175725 ,0.208078 ,0.181063 ,0.150060 ,0.290369 ,0.142123 ,0.251776 ,0.154068 ,0.121260 ,0.231004 ,0.171055 ,0.102871 ,0.118399 ,0.102153 ,0.128328 ,0.082152 ,0.131113
sub-0300401_ses-2,0.198749 ,0.176037 ,0.208034 ,0.143309 ,0.093286 ,0.154077 ,0.233075 ,0.352105 ,0.154086 ,0.086901 ,0.244194 ,0.187788 ,0.110056 ,0.148312 ,0.170998 ,0.115563 ,0.182260 ,0.108002
sub-0300402_ses-1,0.406844 ,0.239671 ,0.243774 ,0.185812 ,0.108369 ,0.178823 ,0.320633 ,0.277788 ,0.378606 ,0.107564 ,0.212260 ,0.215378 ,0.082582 ,0.197661 ,0.215814 ,0.243563 ,0.123112 ,0.269825
sub-0300402_ses-1,0.494448 ,0.331024 ,0.429880 ,0.389678 ,0.205045 ,0.225998 ,0.237049 ,0.352027 ,0.518746 ,0.193759 ,0.306288 ,0.387289 ,0.212171 ,0.353767 ,0.241618 ,0.352309 ,0.156179 ,0.472238
sub-0300402_ses-1,0.355520 ,0.237506 ,0.264394 ,0.228179 ,0.089847 ,0.134002 ,0.212360 ,0.153393 ,0.303867 ,0.127373 ,0.160050 ,0.171532 ,0.105412 ,0.321693 ,0.201882 ,0.302305 ,0.139680 ,0.309763
sub-0300402_ses-2,0.155291 ,0.137674 ,0.201826 ,0.132178 ,0.105410 ,0.094417 ,0.077918 ,0.128158 ,0.117519 ,0.081252 ,0.087940 ,0.129343 ,0.067807 ,0.119194 ,0.097218 ,0.090140 ,0.096830 ,0.107925
sub-0300402_ses-2,0.354162 ,0.134432 ,0.197577 ,0.210549 ,0.093672 ,0.115278 ,0.109031 ,0.287924 ,0.231923 ,0.084504 ,0.102016 ,0.130066 ,0.092918 ,0.255544 ,0.154378 ,0.152084 ,0.074096 ,0.235197
sub-0300402_ses-2,0.423518 ,0.252999 ,0.197399 ,0.237071 ,0.131508 ,0.180371 ,0.323495 ,0.183632 ,0.454689 ,0.130457 ,0.204154 ,0.177898 ,0.109876 ,0.227665 ,0.148922 ,0.239702 ,0.142237 ,0.351046
sub-0300403_ses-1,0.086733 ,0.175731 ,0.192585 ,0.113311 ,0.144691 ,0.157058 ,0.091744 ,0.149984 ,0.122423 ,0.097667 ,0.126499 ,0.104427 ,0.094521 ,0.126885 ,0.082065 ,0.082659 ,0.095959 ,0.093032
sub-0300403_ses-1,0.191189 ,0.191654 ,0.203964 ,0.160697 ,0.136524 ,0.085838 ,0.233596 ,0.248249 ,0.186218 ,0.125576 ,0.257656 ,0.256367 ,0.105747 ,0.104900 ,0.177446 ,0.208671 ,0.180673 ,0.245834
sub-0300403_ses-1,0.204669 ,0.167524 ,0.189537 ,0.398817 ,0.129983 ,0.227085 ,0.146146 ,0.241532 ,0.152032 ,0.135910 ,0.245796 ,0.225702 ,0.104018 ,0.168206 ,0.143695 ,0.258103 ,0.131489 ,0.194033
sub-0300403_ses-2,0.195873 ,0.205971 ,0.306491 ,0.207150 ,0.118049 ,0.133670 ,0.148738 ,0.190045 ,0.193061 ,0.202581 ,0.166340 ,0.136702 ,0.142284 ,0.124643 ,0.172595 ,0.290081 ,0.187281 ,0.260780
sub-0300403_ses-2,0.201074 ,0.288628 ,0.239603 ,0.200970 ,0.130925 ,0.232420 ,0.156618 ,0.224848 ,0.293158 ,0.136712 ,0.205510 ,0.237047 ,0.152261 ,0.211278 ,0.136729 ,0.265391 ,0.097673 ,0.223473
sub-0300403_ses-2,0.205986 ,0.336043 ,0.239601 ,0.287748 ,0.134316 ,0.201230 ,0.194964 ,0.116987 ,0.316824 ,0.096191 ,0.205375 ,0.201891 ,0.119552 ,0.106477 ,0.120964 ,0.217402 ,0.088340 ,0.261419
sub-0300404_ses-1,0.094138 ,0.149436 ,0.173198 ,0.118777 ,0.101372 ,0.155950 ,0.119190 ,0.071586 ,0.099764 ,0.075241 ,0.094626 ,0.109757 ,0.044804 ,0.040022 ,0.062397 ,0.073896 ,0.049792 ,0.065796
sub-0300404_ses-1,0.116945 ,0.120988 ,0.117186 ,0.081292 ,0.084936 ,0.109062 ,0.142512 ,0.107984 ,0.117774 ,0.093152 ,0.133739 ,0.137810 ,0.089552 ,0.070732 ,0.079475 ,0.073288 ,0.082926 ,0.109251
sub-0300404_ses-1,0.308349 ,0.277133 ,0.354808 ,0.359367 ,0.238647 ,0.244002 ,0.292969 ,0.381126 ,0.344917 ,0.188862 ,0.328210 ,0.535278 ,0.282498 ,0.337459 ,0.269195 ,0.321129 ,0.155043 ,0.377279
sub-0300404_ses-2,0.224295 ,0.264363 ,0.251838 ,0.161680 ,0.185755 ,0.128994 ,0.263537 ,0.176148 ,0.200631 ,0.130962 ,0.191661 ,0.207333 ,0.081356 ,0.112477 ,0.107922 ,0.119512 ,0.124654 ,0.136549
sub-0300404_ses-2,0.308856 ,0.247379 ,0.253681 ,0.334061 ,0.186170 ,0.238050 ,0.360184 ,0.259000 ,0.348411 ,0.196192 ,0.388389 ,0.329435 ,0.215725 ,0.246889 ,0.175929 ,0.129633 ,0.157016 ,0.307449
sub-0300404_ses-2,0.415350 ,0.232419 ,0.176291 ,0.341433 ,0.157893 ,0.155876 ,0.202089 ,0.221980 ,0.259327 ,0.168197 ,0.389069 ,0.283390 ,0.122196 ,0.129800 ,0.142896 ,0.160905 ,0.179770 ,0.331680
sub-0300405_ses-1,0.073271 ,0.115557 ,0.104992 ,0.070227 ,0.057148 ,0.083870 ,0.077336 ,0.052327 ,0.088442 ,0.055126 ,0.107245 ,0.129945 ,0.042220 ,0.047027 ,0.068662 ,0.085992 ,0.067196 ,0.047888
sub-0300405_ses-1,0.254214 ,0.166482 ,0.191837 ,0.126749 ,0.083849 ,0.073487 ,0.124196 ,0.121293 ,0.143300 ,0.112556 ,0.190963 ,0.101451 ,0.071135 ,0.124095 ,0.080921 ,0.196736 ,0.099086 ,0.160187
sub-0300405_ses-1,0.361733 ,0.171756 ,0.203603 ,0.122018 ,0.125225 ,0.093181 ,0.134773 ,0.159061 ,0.198928 ,0.095303 ,0.121232 ,0.133109 ,0.055277 ,0.206162 ,0.126709 ,0.234401 ,0.076914 ,0.269139
sub-0300405_ses-2,0.105957 ,0.144420 ,0.216695 ,0.140630 ,0.118556 ,0.132926 ,0.160438 ,0.143250 ,0.130008 ,0.106687 ,0.161272 ,0.170586 ,0.115587 ,0.143886 ,0.146888 ,0.146523 ,0.122512 ,0.091607
sub-0300405_ses-2,0.086942 ,0.133246 ,0.157324 ,0.113373 ,0.149005 ,0.125501 ,0.125249 ,0.129530 ,0.061729 ,0.063281 ,0.107113 ,0.180920 ,0.055399 ,0.074316 ,0.081783 ,0.077126 ,0.083062 ,0.033832
sub-0300405_ses-2,0.184975 ,0.163481 ,0.204774 ,0.110751 ,0.129907 ,0.135255 ,0.108619 ,0.104836 ,0.175203 ,0.068789 ,0.073826 ,0.137731 ,0.055536 ,0.108373 ,0.079851 ,0.127673 ,0.098414 ,0.142894
sub-0300406_ses-1,0.148603 ,0.130491 ,0.163555 ,0.157743 ,0.105644 ,0.067359 ,0.205449 ,0.143532 ,0.112952 ,0.056649 ,0.182214 ,0.096631 ,0.102857 ,0.062818 ,0.088106 ,0.084723 ,0.101996 ,0.079180
sub-0300406_ses-1,0.113979 ,0.102374 ,0.105491 ,0.080180 ,0.099078 ,0.120160 ,0.074008 ,0.071187 ,0.092944 ,0.054629 ,0.132358 ,0.135891 ,0.037833 ,0.044543 ,0.067148 ,0.078441 ,0.090220 ,0.084070
sub-0300406_ses-1,0.268162 ,0.130392 ,0.172088 ,0.162482 ,0.122408 ,0.168085 ,0.266166 ,0.309566 ,0.191706 ,0.092716 ,0.287654 ,0.217786 ,0.112781 ,0.126433 ,0.248152 ,0.175868 ,0.151462 ,0.141194
sub-0300406_ses-2,0.061722 ,0.106532 ,0.243290 ,0.134706 ,0.131130 ,0.119279 ,0.155491 ,0.111859 ,0.127340 ,0.137922 ,0.161039 ,0.140692 ,0.103160 ,0.098349 ,0.091268 ,0.082539 ,0.093968 ,0.056636
sub-0300406_ses-2,0.075097 ,0.126401 ,0.120324 ,0.091307 ,0.079550 ,0.079260 ,0.090552 ,0.092614 ,0.116150 ,0.091823 ,0.174114 ,0.108969 ,0.061187 ,0.088324 ,0.073473 ,0.114823 ,0.094378 ,0.046825
sub-0300406_ses-2,0.140129 ,0.181810 ,0.193914 ,0.249875 ,0.095920 ,0.065763 ,0.154052 ,0.171792 ,0.181521 ,0.187833 ,0.182323 ,0.188102 ,0.136870 ,0.152320 ,0.152906 ,0.158563 ,0.133649 ,0.172683
sub-0300407_ses-1,0.238134 ,0.158454 ,0.283659 ,0.171669 ,0.102795 ,0.140446 ,0.165417 ,0.246898 ,0.304724 ,0.153326 ,0.179988 ,0.115443 ,0.125707 ,0.310462 ,0.154491 ,0.136963 ,0.059102 ,0.185528
sub-0300407_ses-1,0.587302 ,0.495380 ,0.348041 ,0.638292 ,0.275847 ,0.265355 ,0.519364 ,0.537876 ,0.426687 ,0.245225 ,0.544884 ,0.445949 ,0.217860 ,0.336768 ,0.315461 ,0.277996 ,0.164427 ,0.395657
sub-0300407_ses-1,0.605677 ,0.205863 ,0.239698 ,0.217578 ,0.109842 ,0.217454 ,0.219763 ,0.141829 ,0.305664 ,0.104533 ,0.193264 ,0.215906 ,0.148356 ,0.166999 ,0.293954 ,0.228267 ,0.166644 ,0.235243
sub-0300407_ses-2,0.252733 ,0.120640 ,0.246261 ,0.126405 ,0.143322 ,0.097021 ,0.176275 ,0.233581 ,0.153949 ,0.060059 ,0.219478 ,0.128069 ,0.071358 ,0.181108 ,0.082155 ,0.150896 ,0.125053 ,0.075687
sub-0300407_ses-2,0.444389 ,0.176540 ,0.200437 ,0.304156 ,0.128155 ,0.265976 ,0.316373 ,0.240417 ,0.192584 ,0.080383 ,0.228053 ,0.241182 ,0.147275 ,0.144821 ,0.095631 ,0.200675 ,0.121173 ,0.094129
sub-0300407_ses-2,0.241373 ,0.214187 ,0.181848 ,0.210803 ,0.197410 ,0.125260 ,0.196975 ,0.411681 ,0.238035 ,0.230667 ,0.135760 ,0.344370 ,0.203774 ,0.125952 ,0.105088 ,0.231113 ,0.115916 ,0.133859
sub-0300408_ses-1,0.077921 ,0.140327 ,0.162323 ,0.062326 ,0.085242 ,0.110841 ,0.112410 ,0.092368 ,0.106903 ,0.080412 ,0.105438 ,0.150998 ,0.062201 ,0.074442 ,0.052621 ,0.108778 ,0.092428 ,0.080743
sub-0300408_ses-1,0.217723 ,0.168375 ,0.147606 ,0.206887 ,0.078793 ,0.150008 ,0.176265 ,0.213258 ,0.288195 ,0.124553 ,0.152096 ,0.194155 ,0.129550 ,0.146869 ,0.146200 ,0.134795 ,0.164291 ,0.248408
sub-0300408_ses-1,0.223774 ,0.201878 ,0.249287 ,0.284511 ,0.198928 ,0.160130 ,0.210938 ,0.216665 ,0.252410 ,0.193206 ,0.224179 ,0.343502 ,0.131795 ,0.197085 ,0.190576 ,0.271141 ,0.177371 ,0.162890
sub-0300408_ses-2,0.112352 ,0.186039 ,0.266279 ,0.135280 ,0.100589 ,0.097888 ,0.116559 ,0.119431 ,0.160430 ,0.075717 ,0.122818 ,0.126074 ,0.077490 ,0.073231 ,0.134064 ,0.104013 ,0.128267 ,0.102200
sub-0300408_ses-2,0.464804 ,0.198287 ,0.225074 ,0.196427 ,0.072468 ,0.172907 ,0.195316 ,0.301508 ,0.419654 ,0.203351 ,0.158436 ,0.179134 ,0.128643 ,0.266030 ,0.127513 ,0.272596 ,0.202698 ,0.333237
sub-0300408_ses-2,0.229728 ,0.184477 ,0.205419 ,0.114516 ,0.113708 ,0.112974 ,0.100597 ,0.282443 ,0.317146 ,0.088598 ,0.173870 ,0.242289 ,0.089309 ,0.148856 ,0.147619 ,0.153181 ,0.094763 ,0.184642
sub-0300500_ses-1,0.454858 ,0.336292 ,0.258452 ,0.435244 ,0.234919 ,0.209037 ,0.556260 ,0.248682 ,0.270825 ,0.247677 ,0.223449 ,0.292816 ,0.233185 ,0.199844 ,0.340155 ,0.341499 ,0.236790 ,0.235812
sub-0300500_ses-1,0.500868 ,0.349518 ,0.154885 ,0.346763 ,0.267794 ,0.179010 ,0.614159 ,0.202004 ,0.312336 ,0.237437 ,0.302987 ,0.194693 ,0.226973 ,0.187375 ,0.291494 ,0.276817 ,0.231073 ,0.165654
sub-0300500_ses-1,0.655304 ,0.329960 ,0.327233 ,0.576826 ,0.359429 ,0.233643 ,0.755336 ,0.256259 ,0.589656 ,0.388982 ,0.471006 ,0.348415 ,0.317359 ,0.247834 ,0.522614 ,0.416252 ,0.298784 ,0.327602
sub-0300500_ses-1,0.539747 ,0.433374 ,0.195742 ,0.500279 ,0.300749 ,0.201609 ,0.575485 ,0.283894 ,0.468213 ,0.256138 ,0.333337 ,0.261356 ,0.286399 ,0.366160 ,0.289073 ,0.318917 ,0.277295 ,0.301891
sub-0300500_ses-2,0.401935 ,0.371074 ,0.263005 ,0.364222 ,0.261578 ,0.268614 ,0.586790 ,0.231506 ,0.335001 ,0.279782 ,0.354778 ,0.315623 ,0.228217 ,0.198732 ,0.310569 ,0.413597 ,0.291132 ,0.211892
sub-0300500_ses-2,0.620140 ,0.336409 ,0.250776 ,0.494391 ,0.351377 ,0.272768 ,0.626767 ,0.237257 ,0.406580 ,0.326328 ,0.449946 ,0.369452 ,0.207776 ,0.200796 ,0.393166 ,0.406292 ,0.363469 ,0.331792
sub-0300500_ses-2,0.480236 ,0.400451 ,0.234069 ,0.418501 ,0.335284 ,0.277134 ,0.695560 ,0.232466 ,0.394376 ,0.321282 ,0.387233 ,0.320466 ,0.224263 ,0.228448 ,0.375377 ,0.339210 ,0.335343 ,0.306757
sub-0300500_ses-2,0.479841 ,0.404195 ,0.234194 ,0.507906 ,0.330285 ,0.284908 ,0.593768 ,0.254262 ,0.378766 ,0.244546 ,0.522299 ,0.287586 ,0.252173 ,0.234104 ,0.443241 ,0.312911 ,0.364160 ,0.308817
sub-0300500_ses-3,0.394802 ,0.341188 ,0.230301 ,0.437099 ,0.302227 ,0.268092 ,0.579448 ,0.279207 ,0.309258 ,0.299361 ,0.521487 ,0.261874 ,0.225259 ,0.187282 ,0.392986 ,0.393475 ,0.335870 ,0.241206
sub-0300500_ses-3,0.555672 ,0.490929 ,0.192288 ,0.425087 ,0.370393 ,0.278894 ,0.617361 ,0.266905 ,0.416246 ,0.383140 ,0.582189 ,0.350179 ,0.259166 ,0.206883 ,0.397570 ,0.331825 ,0.346548 ,0.436490
sub-0300500_ses-3,0.524316 ,0.450183 ,0.292033 ,0.529631 ,0.286604 ,0.214818 ,0.778569 ,0.280028 ,0.375592 ,0.442792 ,0.479111 ,0.326337 ,0.261039 ,0.208301 ,0.371826 ,0.290062 ,0.362008 ,0.287646
sub-0300500_ses-3,0.587750 ,0.367694 ,0.278811 ,0.539618 ,0.396751 ,0.279276 ,0.737092 ,0.263124 ,0.411692 ,0.462683 ,0.632625 ,0.330007 ,0.273662 ,0.308132 ,0.395513 ,0.464386 ,0.392168 ,0.343145
sub-0300500_ses-4,0.466375 ,0.388967 ,0.210359 ,0.458815 ,0.283547 ,0.165188 ,0.568085 ,0.183594 ,0.362301 ,0.281299 ,0.299310 ,0.264247 ,0.239532 ,0.204648 ,0.324296 ,0.247176 ,0.269819 ,0.222661
sub-0300500_ses-4,0.361563 ,0.440091 ,0.192831 ,0.368393 ,0.302911 ,0.182958 ,0.500062 ,0.206147 ,0.307376 ,0.287142 ,0.403024 ,0.259094 ,0.213571 ,0.139059 ,0.294686 ,0.372751 ,0.320349 ,0.197764
sub-0300500_ses-4,0.389032 ,0.372828 ,0.203393 ,0.320132 ,0.296785 ,0.211766 ,0.550746 ,0.240219 ,0.324044 ,0.266238 ,0.402018 ,0.235568 ,0.193762 ,0.193008 ,0.362705 ,0.235151 ,0.323278 ,0.236489
sub-0300500_ses-4,0.454093 ,0.504835 ,0.254935 ,0.536711 ,0.379884 ,0.242826 ,0.661343 ,0.279698 ,0.435966 ,0.455503 ,0.417750 ,0.358354 ,0.250210 ,0.242996 ,0.381211 ,0.365045 ,0.325473 ,0.308397
sub-0300500_ses-5,0.331956 ,0.362938 ,0.192947 ,0.405050 ,0.257841 ,0.201843 ,0.370618 ,0.165862 ,0.322764 ,0.342887 ,0.392453 ,0.222301 ,0.174843 ,0.141739 ,0.278538 ,0.241376 ,0.261956 ,0.242812
sub-0300500_ses-5,0.367940 ,0.443480 ,0.235552 ,0.426738 ,0.286237 ,0.217853 ,0.363101 ,0.219279 ,0.365007 ,0.282392 ,0.496407 ,0.313369 ,0.195213 ,0.186553 ,0.310160 ,0.391674 ,0.291949 ,0.249603
sub-0300500_ses-5,0.401013 ,0.473342 ,0.276170 ,0.577673 ,0.263990 ,0.286851 ,0.409079 ,0.192395 ,0.430863 ,0.398348 ,0.445052 ,0.267925 ,0.243437 ,0.224489 ,0.327011 ,0.300172 ,0.300458 ,0.284108
sub-0300500_ses-5,0.417012 ,0.438447 ,0.218726 ,0.465135 ,0.261968 ,0.236605 ,0.419871 ,0.195367 ,0.373997 ,0.393908 ,0.538678 ,0.273748 ,0.152949 ,0.199930 ,0.238777 ,0.320218 ,0.328632 ,0.219631
