subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-207_ses-1,0.251927 ,0.151715 ,0.152251 ,0.156101 ,0.165334 ,0.154390 ,0.328419 ,0.367931 ,0.239365 ,0.168651 ,0.310606 ,0.474035 ,0.125412 ,0.171498 ,0.204901 ,0.189194 ,0.250500 ,0.127785
sub-208_ses-1,0.148689 ,0.099872 ,0.116955 ,0.106632 ,0.101017 ,0.085224 ,0.139208 ,0.109516 ,0.177231 ,0.080963 ,0.143701 ,0.178964 ,0.079217 ,0.110171 ,0.123781 ,0.091584 ,0.134784 ,0.089924
sub-209_ses-1,0.120914 ,0.141700 ,0.110082 ,0.125103 ,0.118920 ,0.101632 ,0.149823 ,0.145860 ,0.151558 ,0.104768 ,0.131841 ,0.150538 ,0.083335 ,0.123926 ,0.141470 ,0.099237 ,0.109147 ,0.067107
sub-210_ses-1,0.125090 ,0.129928 ,0.138661 ,0.101573 ,0.103105 ,0.090196 ,0.130693 ,0.129871 ,0.143781 ,0.078207 ,0.126337 ,0.158958 ,0.067240 ,0.114922 ,0.119306 ,0.091910 ,0.120558 ,0.065295
sub-211_ses-1,0.058971 ,0.081875 ,0.068394 ,0.057879 ,0.051303 ,0.071167 ,0.111869 ,0.051114 ,0.062398 ,0.055074 ,0.106535 ,0.132369 ,0.057675 ,0.047176 ,0.058735 ,0.063359 ,0.060220 ,0.037846
sub-212_ses-1,0.055955 ,0.069671 ,0.071128 ,0.047201 ,0.041564 ,0.046055 ,0.053273 ,0.044179 ,0.057761 ,0.041285 ,0.066087 ,0.049664 ,0.050557 ,0.038136 ,0.059275 ,0.050628 ,0.052529 ,0.049191
sub-213_ses-1,0.051437 ,0.046608 ,0.049492 ,0.043695 ,0.043709 ,0.040447 ,0.050678 ,0.046554 ,0.055024 ,0.040167 ,0.060791 ,0.061156 ,0.041932 ,0.033908 ,0.048278 ,0.045763 ,0.056278 ,0.032538
sub-214_ses-1,0.050327 ,0.046011 ,0.045928 ,0.047643 ,0.043281 ,0.040738 ,0.063094 ,0.040829 ,0.053470 ,0.039207 ,0.064203 ,0.072813 ,0.043301 ,0.034981 ,0.047289 ,0.046853 ,0.046953 ,0.038989
sub-215_ses-1,0.042678 ,0.044285 ,0.039225 ,0.036249 ,0.038670 ,0.031744 ,0.043660 ,0.035814 ,0.050694 ,0.038971 ,0.053497 ,0.048445 ,0.041885 ,0.028170 ,0.055337 ,0.038114 ,0.050510 ,0.029593
sub-216_ses-1,0.048928 ,0.054871 ,0.045642 ,0.033301 ,0.042348 ,0.037937 ,0.058543 ,0.045856 ,0.048741 ,0.038765 ,0.057942 ,0.062558 ,0.043401 ,0.023332 ,0.045098 ,0.044164 ,0.067179 ,0.029306
sub-217_ses-1,0.043051 ,0.057673 ,0.053150 ,0.048382 ,0.040469 ,0.044684 ,0.084031 ,0.062177 ,0.053050 ,0.060015 ,0.079867 ,0.074976 ,0.049650 ,0.037105 ,0.046589 ,0.046046 ,0.042750 ,0.034137
sub-218_ses-1,0.067179 ,0.066861 ,0.046439 ,0.058467 ,0.051418 ,0.050174 ,0.101166 ,0.047303 ,0.056045 ,0.056059 ,0.080792 ,0.099102 ,0.047237 ,0.038153 ,0.053095 ,0.060993 ,0.060202 ,0.036886
sub-219_ses-1,0.060906 ,0.077516 ,0.059631 ,0.056976 ,0.057843 ,0.057598 ,0.115254 ,0.050994 ,0.083214 ,0.049673 ,0.115837 ,0.081134 ,0.061585 ,0.043185 ,0.051884 ,0.080446 ,0.059536 ,0.049745
sub-220_ses-1,0.065145 ,0.067481 ,0.045630 ,0.054156 ,0.045978 ,0.060482 ,0.092142 ,0.052314 ,0.051624 ,0.053311 ,0.096347 ,0.081434 ,0.054745 ,0.043771 ,0.046009 ,0.057020 ,0.061974 ,0.025387
sub-221_ses-1,0.051215 ,0.059743 ,0.049917 ,0.048030 ,0.050253 ,0.047404 ,0.073697 ,0.067334 ,0.070332 ,0.053718 ,0.078590 ,0.070940 ,0.047657 ,0.034160 ,0.051622 ,0.059642 ,0.050145 ,0.032999
sub-222_ses-1,0.645282 ,0.926608 ,0.814312 ,0.626729 ,0.572642 ,0.535733 ,1.085012 ,0.706502 ,1.034460 ,0.288655 ,0.827208 ,0.941826 ,0.285074 ,0.245186 ,0.550133 ,0.455489 ,0.330412 ,0.498565
sub-223_ses-1,0.076085 ,0.076473 ,0.073691 ,0.069036 ,0.052142 ,0.056265 ,0.105913 ,0.076991 ,0.086683 ,0.068539 ,0.080628 ,0.087044 ,0.065492 ,0.041557 ,0.073848 ,0.058456 ,0.057804 ,0.053694
sub-224_ses-1,0.065087 ,0.100164 ,0.061788 ,0.082337 ,0.063712 ,0.050459 ,0.146884 ,0.071674 ,0.092896 ,0.077121 ,0.143054 ,0.095338 ,0.073273 ,0.055947 ,0.064356 ,0.076665 ,0.075979 ,0.067880
sub-225_ses-1,0.051711 ,0.049061 ,0.038935 ,0.037580 ,0.040838 ,0.038862 ,0.071713 ,0.035820 ,0.051621 ,0.036346 ,0.064131 ,0.058900 ,0.050080 ,0.029956 ,0.053007 ,0.050329 ,0.053374 ,0.029928
sub-226_ses-1,0.052866 ,0.150773 ,0.075672 ,0.091933 ,0.134724 ,0.088206 ,0.083501 ,0.072752 ,0.085700 ,0.112843 ,0.191364 ,0.074940 ,0.073461 ,0.052266 ,0.073204 ,0.065066 ,0.067891 ,0.023153
sub-227_ses-1,0.067096 ,0.082875 ,0.050028 ,0.052116 ,0.054750 ,0.042725 ,0.066942 ,0.049127 ,0.086807 ,0.069157 ,0.099657 ,0.091916 ,0.058062 ,0.036063 ,0.077058 ,0.064789 ,0.055493 ,0.060942
sub-228_ses-1,0.076873 ,0.063112 ,0.050433 ,0.047960 ,0.058910 ,0.050967 ,0.059639 ,0.057093 ,0.072182 ,0.038890 ,0.059387 ,0.092642 ,0.047690 ,0.029764 ,0.063802 ,0.065490 ,0.058809 ,0.038808
sub-229_ses-1,0.061644 ,0.060329 ,0.038285 ,0.063682 ,0.051848 ,0.032466 ,0.065343 ,0.030721 ,0.074407 ,0.035058 ,0.062170 ,0.056572 ,0.042673 ,0.031402 ,0.059610 ,0.086952 ,0.061387 ,0.035435
sub-230_ses-1,0.052180 ,0.096839 ,0.076554 ,0.086952 ,0.065239 ,0.074631 ,0.066197 ,0.056181 ,0.062087 ,0.068094 ,0.099646 ,0.067261 ,0.051342 ,0.039632 ,0.092249 ,0.054854 ,0.073337 ,0.033827
sub-231_ses-1,0.165280 ,0.095576 ,0.060018 ,0.058743 ,0.054963 ,0.047416 ,0.109119 ,0.058059 ,0.096989 ,0.097700 ,0.149584 ,0.146832 ,0.065184 ,0.065567 ,0.102016 ,0.095999 ,0.118448 ,0.057349
sub-232_ses-1,0.079144 ,0.072059 ,0.043124 ,0.055989 ,0.058521 ,0.033626 ,0.044586 ,0.028066 ,0.081822 ,0.058174 ,0.081519 ,0.056328 ,0.053682 ,0.034569 ,0.073279 ,0.064642 ,0.057076 ,0.022815
sub-233_ses-1,0.065962 ,0.066428 ,0.047721 ,0.057611 ,0.053626 ,0.062001 ,0.079808 ,0.089827 ,0.072650 ,0.061926 ,0.091505 ,0.099895 ,0.060721 ,0.046768 ,0.065054 ,0.070441 ,0.100669 ,0.044343
sub-234_ses-1,0.036135 ,0.020187 ,0.035140 ,0.086286 ,0.057361 ,0.086957 ,0.127107 ,0.172159 ,0.029348 ,0.096136 ,0.146612 ,0.138076 ,0.074207 ,0.042679 ,0.009238 ,0.059666 ,0.128730 ,0.020776
sub-235_ses-1,0.067805 ,0.050635 ,0.054128 ,0.047833 ,0.041156 ,0.033398 ,0.057727 ,0.040663 ,0.060563 ,0.041330 ,0.075734 ,0.080549 ,0.061504 ,0.032301 ,0.057539 ,0.045811 ,0.079417 ,0.029320
sub-236_ses-1,0.051745 ,0.052162 ,0.042502 ,0.039225 ,0.055465 ,0.045951 ,0.046790 ,0.027938 ,0.041408 ,0.032727 ,0.062564 ,0.048645 ,0.045376 ,0.031361 ,0.069003 ,0.024632 ,0.058183 ,0.022612
sub-237_ses-1,0.049024 ,0.051623 ,0.040884 ,0.036889 ,0.028982 ,0.035525 ,0.044841 ,0.030113 ,0.051021 ,0.035042 ,0.069611 ,0.077471 ,0.036020 ,0.040266 ,0.057420 ,0.041350 ,0.053294 ,0.035324
sub-238_ses-1,0.100557 ,0.088854 ,0.056942 ,0.068047 ,0.065075 ,0.053588 ,0.076695 ,0.061938 ,0.073759 ,0.060235 ,0.130549 ,0.124551 ,0.060335 ,0.045061 ,0.080009 ,0.107950 ,0.111759 ,0.062129
sub-239_ses-1,0.059597 ,0.049571 ,0.038143 ,0.042365 ,0.051111 ,0.041061 ,0.068986 ,0.027625 ,0.060133 ,0.063486 ,0.077696 ,0.052431 ,0.054400 ,0.035059 ,0.077143 ,0.049948 ,0.060169 ,0.023628
sub-240_ses-1,0.066432 ,0.065844 ,0.078121 ,0.038805 ,0.070426 ,0.044645 ,0.050735 ,0.035438 ,0.062420 ,0.038791 ,0.089178 ,0.052766 ,0.039982 ,0.028552 ,0.043775 ,0.041647 ,0.060909 ,0.027931
sub-241_ses-1,0.234941 ,0.256283 ,0.214556 ,0.179574 ,0.167296 ,0.169704 ,0.186251 ,0.203933 ,0.278500 ,0.159732 ,0.280103 ,0.244335 ,0.233255 ,0.143948 ,0.215046 ,0.220911 ,0.243233 ,0.141006
sub-242_ses-1,0.230238 ,0.233928 ,0.221099 ,0.195524 ,0.195444 ,0.193443 ,0.177828 ,0.188677 ,0.244507 ,0.156125 ,0.248650 ,0.234519 ,0.201959 ,0.150334 ,0.223857 ,0.180597 ,0.249110 ,0.178893
sub-243_ses-1,0.246177 ,0.252814 ,0.234543 ,0.221061 ,0.196157 ,0.218717 ,0.200597 ,0.174598 ,0.282436 ,0.174182 ,0.234873 ,0.219766 ,0.221783 ,0.172188 ,0.242818 ,0.217518 ,0.245228 ,0.181923
sub-244_ses-1,0.230828 ,0.195127 ,0.205742 ,0.183998 ,0.192476 ,0.166708 ,0.182851 ,0.192631 ,0.249767 ,0.123455 ,0.224662 ,0.245453 ,0.197833 ,0.129426 ,0.191939 ,0.176482 ,0.226013 ,0.150823
sub-245_ses-1,0.183250 ,0.187736 ,0.162743 ,0.148665 ,0.177770 ,0.176510 ,0.164102 ,0.169045 ,0.258412 ,0.152077 ,0.233190 ,0.244553 ,0.194861 ,0.148702 ,0.189677 ,0.183900 ,0.205841 ,0.163489
sub-246_ses-1,0.180209 ,0.205209 ,0.214924 ,0.160449 ,0.180251 ,0.192235 ,0.198662 ,0.168175 ,0.225523 ,0.185007 ,0.243764 ,0.292920 ,0.204414 ,0.131445 ,0.245582 ,0.185588 ,0.204738 ,0.165387
sub-247_ses-1,0.185615 ,0.177393 ,0.160015 ,0.157910 ,0.161562 ,0.165826 ,0.128000 ,0.159817 ,0.195183 ,0.137778 ,0.209666 ,0.193634 ,0.174683 ,0.142160 ,0.165132 ,0.144504 ,0.167807 ,0.142299
sub-248_ses-1,0.216948 ,0.201695 ,0.175339 ,0.185989 ,0.172489 ,0.133463 ,0.157650 ,0.206689 ,0.233660 ,0.127879 ,0.233224 ,0.215981 ,0.177673 ,0.141437 ,0.196691 ,0.187561 ,0.194696 ,0.142001
sub-249_ses-1,0.205010 ,0.213226 ,0.213969 ,0.168659 ,0.193545 ,0.169285 ,0.205381 ,0.207550 ,0.230699 ,0.151050 ,0.227820 ,0.236113 ,0.205968 ,0.132846 ,0.194011 ,0.162973 ,0.212411 ,0.133267
sub-250_ses-1,0.189060 ,0.183151 ,0.188041 ,0.176618 ,0.145084 ,0.166037 ,0.141443 ,0.184855 ,0.187079 ,0.142328 ,0.194795 ,0.212299 ,0.169356 ,0.140388 ,0.181282 ,0.168017 ,0.158489 ,0.126293
sub-251_ses-1,0.192822 ,0.176066 ,0.165459 ,0.180853 ,0.174699 ,0.156424 ,0.149625 ,0.196241 ,0.200457 ,0.149458 ,0.208452 ,0.202850 ,0.178179 ,0.141449 ,0.181463 ,0.172281 ,0.194941 ,0.136692
sub-252_ses-1,0.218647 ,0.189655 ,0.194444 ,0.189599 ,0.197046 ,0.199389 ,0.169916 ,0.192916 ,0.238724 ,0.176015 ,0.263391 ,0.221862 ,0.202523 ,0.161728 ,0.242923 ,0.176734 ,0.202674 ,0.159644
sub-253_ses-1,0.191207 ,0.217921 ,0.195119 ,0.173888 ,0.191207 ,0.196071 ,0.209099 ,0.222556 ,0.268687 ,0.133705 ,0.264987 ,0.306629 ,0.194508 ,0.156375 ,0.224963 ,0.218882 ,0.255582 ,0.170535
sub-254_ses-1,0.181346 ,0.225396 ,0.189062 ,0.189108 ,0.175053 ,0.188692 ,0.153047 ,0.179313 ,0.231639 ,0.168923 ,0.232973 ,0.205674 ,0.204842 ,0.156537 ,0.206670 ,0.177258 ,0.206939 ,0.164977
sub-255_ses-1,0.195572 ,0.191927 ,0.163395 ,0.187751 ,0.168149 ,0.151664 ,0.136304 ,0.167805 ,0.215182 ,0.137641 ,0.200037 ,0.204069 ,0.161422 ,0.128028 ,0.181493 ,0.186645 ,0.187950 ,0.139393
