subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-jgrAesISOc21R_ses-2,0.056133 ,0.112959 ,0.137310 ,0.090828 ,0.091329 ,0.064555 ,0.123054 ,0.101101 ,0.082509 ,0.119137 ,0.065637 ,0.075818 ,0.072799 ,0.078498 ,0.091204 ,0.048010 ,0.056259 ,0.027262
sub-jgrAesISOc21R_ses-2,0.042097 ,0.081175 ,0.081246 ,0.086605 ,0.062772 ,0.066463 ,0.103417 ,0.084782 ,0.049007 ,0.085824 ,0.080750 ,0.068251 ,0.053461 ,0.037321 ,0.055960 ,0.044245 ,0.058437 ,0.029737
sub-jgrAesISOc21R_ses-2,0.052441 ,0.065840 ,0.100678 ,0.053803 ,0.079188 ,0.082764 ,0.117416 ,0.053128 ,0.061789 ,0.084986 ,0.068756 ,0.084508 ,0.069229 ,0.036916 ,0.035379 ,0.038948 ,0.055584 ,0.019207
sub-jgrAesISOc22R_ses-1,0.054609 ,0.036440 ,0.066701 ,0.057994 ,0.059159 ,0.062790 ,0.073551 ,0.055253 ,0.051294 ,0.040256 ,0.089952 ,0.055043 ,0.055517 ,0.041102 ,0.049752 ,0.041017 ,0.043359 ,0.031950
sub-jgrAesISOc22R_ses-1,0.047766 ,0.064347 ,0.101445 ,0.080130 ,0.116122 ,0.107419 ,0.100507 ,0.055480 ,0.067788 ,0.058533 ,0.086669 ,0.054096 ,0.047442 ,0.048916 ,0.050410 ,0.049946 ,0.057184 ,0.029836
sub-jgrAesISOc22R_ses-1,0.082616 ,0.037382 ,0.201944 ,0.099056 ,0.082207 ,0.116926 ,0.091625 ,0.043859 ,0.056454 ,0.041220 ,0.091223 ,0.056931 ,0.060723 ,0.076672 ,0.065058 ,0.033884 ,0.038959 ,0.029789
sub-jgrAesISOc22R_ses-2,0.134071 ,0.099884 ,0.139352 ,0.191436 ,0.073797 ,0.148787 ,0.237674 ,0.122793 ,0.100639 ,0.123050 ,0.235713 ,0.151943 ,0.106817 ,0.092047 ,0.071545 ,0.138472 ,0.078726 ,0.062798
sub-jgrAesISOc22R_ses-2,0.046757 ,0.056620 ,0.104652 ,0.038768 ,0.062073 ,0.069201 ,0.096951 ,0.034775 ,0.052703 ,0.034227 ,0.076561 ,0.048698 ,0.069227 ,0.031370 ,0.047991 ,0.048698 ,0.041866 ,0.049343
sub-jgrAesISOc22R_ses-2,0.055584 ,0.050700 ,0.066830 ,0.051588 ,0.046708 ,0.068215 ,0.102844 ,0.067880 ,0.053037 ,0.026232 ,0.066448 ,0.078323 ,0.043481 ,0.034100 ,0.046591 ,0.034704 ,0.052683 ,0.053830
sub-jgrAesISOc2NT_ses-1,0.080400 ,0.081874 ,0.110741 ,0.100500 ,0.082967 ,0.096812 ,0.100425 ,0.122846 ,0.074615 ,0.114870 ,0.091731 ,0.125254 ,0.089092 ,0.050375 ,0.059733 ,0.067800 ,0.076072 ,0.048100
sub-jgrAesISOc2NT_ses-1,0.061096 ,0.066107 ,0.137733 ,0.072306 ,0.062328 ,0.081626 ,0.109280 ,0.072755 ,0.093922 ,0.051482 ,0.065294 ,0.068689 ,0.083308 ,0.028916 ,0.051653 ,0.046356 ,0.056625 ,0.037188
sub-jgrAesISOc2NT_ses-1,0.046613 ,0.051772 ,0.104183 ,0.054433 ,0.070455 ,0.054168 ,0.071956 ,0.064805 ,0.052115 ,0.051398 ,0.052765 ,0.035838 ,0.039226 ,0.042070 ,0.050884 ,0.041050 ,0.074123 ,0.039555
sub-jgrAesISOc2NT_ses-2,0.183883 ,0.150010 ,0.403201 ,0.154655 ,0.145779 ,0.093380 ,0.105164 ,0.238762 ,0.223906 ,0.099677 ,0.149096 ,0.088207 ,0.107405 ,0.108034 ,0.124084 ,0.166511 ,0.148126 ,0.186790
sub-jgrAesISOc2NT_ses-2,0.054230 ,0.059610 ,0.100853 ,0.052868 ,0.048567 ,0.077222 ,0.067766 ,0.038738 ,0.055782 ,0.031263 ,0.048473 ,0.054945 ,0.046869 ,0.060592 ,0.044388 ,0.045001 ,0.048601 ,0.042102
sub-jgrAesISOc2NT_ses-2,0.054608 ,0.076873 ,0.129890 ,0.089194 ,0.047403 ,0.083516 ,0.110217 ,0.067244 ,0.050035 ,0.067783 ,0.062899 ,0.065935 ,0.048218 ,0.049700 ,0.062152 ,0.041513 ,0.064273 ,0.043505
sub-jgrAesMEDISOc11L_ses-1,0.064380 ,0.087715 ,0.094085 ,0.051165 ,0.037467 ,0.040311 ,0.062401 ,0.055477 ,0.039665 ,0.062002 ,0.047705 ,0.055391 ,0.058263 ,0.034320 ,0.064092 ,0.059284 ,0.035427 ,0.027447
sub-jgrAesMEDISOc11L_ses-1,0.089251 ,0.075491 ,0.096094 ,0.061189 ,0.033271 ,0.047060 ,0.061465 ,0.084031 ,0.064950 ,0.045963 ,0.057737 ,0.051261 ,0.041195 ,0.034042 ,0.064841 ,0.060712 ,0.033950 ,0.031867
sub-jgrAesMEDISOc11L_ses-1,0.053955 ,0.078934 ,0.085517 ,0.079265 ,0.040879 ,0.052731 ,0.075902 ,0.062092 ,0.055024 ,0.082318 ,0.050400 ,0.065617 ,0.040008 ,0.048018 ,0.033698 ,0.037650 ,0.038402 ,0.042322
sub-jgrAesMEDISOc11L_ses-2,0.093884 ,0.102502 ,0.076059 ,0.070058 ,0.053584 ,0.058705 ,0.086222 ,0.058307 ,0.058844 ,0.047201 ,0.045153 ,0.040223 ,0.051256 ,0.053036 ,0.087314 ,0.047339 ,0.034175 ,0.040381
sub-jgrAesMEDISOc11L_ses-2,0.094361 ,0.079305 ,0.083212 ,0.050615 ,0.037348 ,0.041774 ,0.059464 ,0.062402 ,0.030383 ,0.041293 ,0.027222 ,0.051201 ,0.056797 ,0.041995 ,0.055567 ,0.040378 ,0.037749 ,0.036665
sub-jgrAesMEDISOc11L_ses-2,0.068606 ,0.077025 ,0.077187 ,0.046371 ,0.041179 ,0.036324 ,0.072049 ,0.074041 ,0.058334 ,0.039366 ,0.054681 ,0.053638 ,0.041000 ,0.031018 ,0.046354 ,0.045239 ,0.039390 ,0.023819
sub-jgrAesMEDISOc11R1L_ses-1,0.066386 ,0.080391 ,0.061726 ,0.041741 ,0.034769 ,0.053683 ,0.078276 ,0.066731 ,0.062610 ,0.041724 ,0.042840 ,0.049542 ,0.045866 ,0.044762 ,0.047925 ,0.031040 ,0.035202 ,0.030619
sub-jgrAesMEDISOc11R1L_ses-1,0.080370 ,0.090018 ,0.079702 ,0.054864 ,0.046283 ,0.044277 ,0.072408 ,0.065213 ,0.046460 ,0.042505 ,0.050050 ,0.046784 ,0.043073 ,0.047048 ,0.047050 ,0.050251 ,0.026959 ,0.033625
sub-jgrAesMEDISOc11R1L_ses-1,0.065416 ,0.073700 ,0.099420 ,0.050180 ,0.046173 ,0.045817 ,0.074470 ,0.065228 ,0.053057 ,0.042534 ,0.039936 ,0.046599 ,0.033467 ,0.041260 ,0.040155 ,0.032445 ,0.027941 ,0.027373
sub-jgrAesMEDISOc11R1L_ses-2,0.077645 ,0.082783 ,0.052732 ,0.055253 ,0.040406 ,0.032531 ,0.059668 ,0.056514 ,0.046658 ,0.051335 ,0.039465 ,0.049145 ,0.036429 ,0.026799 ,0.050326 ,0.035024 ,0.022760 ,0.026636
sub-jgrAesMEDISOc11R1L_ses-2,0.057948 ,0.061760 ,0.051321 ,0.044254 ,0.038524 ,0.041665 ,0.066248 ,0.053627 ,0.039039 ,0.034083 ,0.042601 ,0.050550 ,0.049352 ,0.038196 ,0.039290 ,0.030164 ,0.038560 ,0.030691
sub-jgrAesMEDISOc11R1L_ses-2,0.061666 ,0.108274 ,0.067299 ,0.051032 ,0.031446 ,0.048153 ,0.086385 ,0.079039 ,0.064935 ,0.042838 ,0.038118 ,0.048274 ,0.051861 ,0.045181 ,0.047023 ,0.031649 ,0.037284 ,0.031746
sub-jgrAesMEDISOc11R_ses-1,0.047309 ,0.132530 ,0.174471 ,0.072190 ,0.073612 ,0.083654 ,0.062027 ,0.044382 ,0.038620 ,0.054203 ,0.053025 ,0.048842 ,0.069601 ,0.057512 ,0.066976 ,0.027400 ,0.035614 ,0.024713
sub-jgrAesMEDISOc11R_ses-1,0.156551 ,0.214565 ,0.144428 ,0.260328 ,0.159593 ,0.150386 ,0.306966 ,0.165367 ,0.167145 ,0.145635 ,0.158139 ,0.162971 ,0.104060 ,0.146138 ,0.139779 ,0.218581 ,0.176133 ,0.105182
sub-jgrAesMEDISOc11R_ses-1,0.077505 ,0.161389 ,0.130192 ,0.067091 ,0.066919 ,0.065201 ,0.092716 ,0.040333 ,0.075941 ,0.054704 ,0.071378 ,0.056262 ,0.052080 ,0.039460 ,0.056964 ,0.051045 ,0.035570 ,0.031010
sub-jgrAesMEDISOc11R_ses-2,0.045631 ,0.073478 ,0.069281 ,0.029862 ,0.020574 ,0.033177 ,0.064232 ,0.079875 ,0.043582 ,0.045765 ,0.045338 ,0.052283 ,0.044688 ,0.031075 ,0.046632 ,0.029671 ,0.026539 ,0.033918
sub-jgrAesMEDISOc11R_ses-2,0.052017 ,0.087399 ,0.081498 ,0.056685 ,0.027648 ,0.034446 ,0.100535 ,0.074572 ,0.040269 ,0.049232 ,0.049459 ,0.049450 ,0.034597 ,0.049378 ,0.046872 ,0.034963 ,0.041833 ,0.019732
sub-jgrAesMEDISOc11R_ses-2,0.049813 ,0.111239 ,0.083350 ,0.065422 ,0.028045 ,0.050882 ,0.062565 ,0.067841 ,0.053924 ,0.044516 ,0.054266 ,0.044253 ,0.036672 ,0.023427 ,0.046730 ,0.034361 ,0.034602 ,0.027272
sub-jgrAesMEDISOc12R_ses-1,0.090812 ,0.082611 ,0.122040 ,0.081853 ,0.044170 ,0.069593 ,0.087502 ,0.062583 ,0.061947 ,0.055478 ,0.064077 ,0.062002 ,0.051263 ,0.027616 ,0.044211 ,0.067832 ,0.040790 ,0.029599
sub-jgrAesMEDISOc12R_ses-1,0.099209 ,0.127154 ,0.113730 ,0.075020 ,0.061974 ,0.064735 ,0.076641 ,0.083920 ,0.065501 ,0.050168 ,0.052376 ,0.088269 ,0.038851 ,0.051948 ,0.069610 ,0.056423 ,0.043211 ,0.028770
sub-jgrAesMEDISOc12R_ses-1,0.072737 ,0.081482 ,0.159798 ,0.080161 ,0.049661 ,0.059921 ,0.078784 ,0.072990 ,0.073278 ,0.063667 ,0.052350 ,0.096365 ,0.046730 ,0.066832 ,0.051261 ,0.039790 ,0.044573 ,0.030261
sub-jgrAesMEDISOc12R_ses-2,0.042216 ,0.084785 ,0.079677 ,0.043139 ,0.061806 ,0.065002 ,0.071693 ,0.031765 ,0.043561 ,0.028788 ,0.037387 ,0.042274 ,0.034907 ,0.033210 ,0.059886 ,0.027031 ,0.027740 ,0.029490
sub-jgrAesMEDISOc12R_ses-2,0.056619 ,0.078412 ,0.081540 ,0.037547 ,0.033334 ,0.062188 ,0.066377 ,0.021287 ,0.049253 ,0.036927 ,0.038570 ,0.049173 ,0.045684 ,0.039870 ,0.050141 ,0.024880 ,0.039391 ,0.024720
sub-jgrAesMEDISOc12R_ses-2,0.053790 ,0.092450 ,0.097002 ,0.040069 ,0.032633 ,0.050729 ,0.042217 ,0.042511 ,0.043661 ,0.034253 ,0.040294 ,0.043780 ,0.053088 ,0.036378 ,0.052358 ,0.024821 ,0.033372 ,0.041519
sub-jgrAesMEDISOc1NT_ses-1,0.073118 ,0.067990 ,0.069954 ,0.049086 ,0.032160 ,0.038252 ,0.062954 ,0.079822 ,0.044075 ,0.055016 ,0.042037 ,0.052748 ,0.037019 ,0.039572 ,0.050639 ,0.037245 ,0.021894 ,0.024038
sub-jgrAesMEDISOc1NT_ses-1,0.068765 ,0.123296 ,0.069402 ,0.033711 ,0.041512 ,0.050133 ,0.076601 ,0.066711 ,0.055408 ,0.062418 ,0.044017 ,0.053826 ,0.042490 ,0.037138 ,0.045872 ,0.053645 ,0.044011 ,0.029991
sub-jgrAesMEDISOc1NT_ses-1,0.085733 ,0.061917 ,0.069390 ,0.075115 ,0.032173 ,0.045893 ,0.076017 ,0.051669 ,0.062539 ,0.056113 ,0.064644 ,0.061962 ,0.040922 ,0.031669 ,0.058594 ,0.042302 ,0.035146 ,0.035481
sub-jgrAesMEDISOc1NT_ses-2,0.100938 ,0.108258 ,0.063044 ,0.064028 ,0.036532 ,0.053000 ,0.062160 ,0.051234 ,0.060551 ,0.047590 ,0.047643 ,0.077293 ,0.048964 ,0.036650 ,0.098672 ,0.070259 ,0.033425 ,0.026147
sub-jgrAesMEDISOc1NT_ses-2,0.084315 ,0.085739 ,0.091012 ,0.051866 ,0.045923 ,0.045863 ,0.081950 ,0.068912 ,0.055172 ,0.053041 ,0.029918 ,0.041947 ,0.059800 ,0.052170 ,0.057911 ,0.061071 ,0.040068 ,0.038660
sub-jgrAesMEDISOc1NT_ses-2,0.078666 ,0.111829 ,0.090026 ,0.050288 ,0.052006 ,0.050044 ,0.070146 ,0.075710 ,0.069928 ,0.058754 ,0.043046 ,0.044114 ,0.042785 ,0.036455 ,0.048520 ,0.034876 ,0.024772 ,0.039163
sub-jgrAesMEDISOc21L_ses-1,0.105066 ,0.066627 ,0.081901 ,0.055203 ,0.032365 ,0.043612 ,0.059219 ,0.067515 ,0.048934 ,0.051470 ,0.046428 ,0.051402 ,0.046365 ,0.037836 ,0.045392 ,0.026612 ,0.025916 ,0.037036
sub-jgrAesMEDISOc21L_ses-1,0.087829 ,0.071553 ,0.064978 ,0.040592 ,0.032036 ,0.059154 ,0.073517 ,0.086850 ,0.043910 ,0.049800 ,0.041594 ,0.064302 ,0.030866 ,0.039000 ,0.059192 ,0.042177 ,0.026539 ,0.030578
sub-jgrAesMEDISOc21L_ses-1,0.095343 ,0.070505 ,0.079998 ,0.079976 ,0.036285 ,0.064209 ,0.087831 ,0.046464 ,0.049509 ,0.052453 ,0.053338 ,0.049166 ,0.045864 ,0.034553 ,0.053996 ,0.049111 ,0.034480 ,0.033721
sub-jgrAesMEDISOc21L_ses-2,0.083040 ,0.081302 ,0.122541 ,0.046921 ,0.054921 ,0.075610 ,0.062385 ,0.067170 ,0.052071 ,0.050036 ,0.050192 ,0.057825 ,0.033633 ,0.065453 ,0.059242 ,0.044779 ,0.035125 ,0.024385
sub-jgrAesMEDISOc21L_ses-2,0.066712 ,0.062005 ,0.083925 ,0.045606 ,0.036600 ,0.071694 ,0.092964 ,0.093063 ,0.053996 ,0.042332 ,0.037893 ,0.053295 ,0.040867 ,0.039590 ,0.049072 ,0.047527 ,0.029635 ,0.031736
sub-jgrAesMEDISOc21L_ses-2,0.081160 ,0.065128 ,0.083808 ,0.052742 ,0.034406 ,0.065017 ,0.073612 ,0.052848 ,0.044180 ,0.054164 ,0.046480 ,0.061671 ,0.040140 ,0.032743 ,0.030631 ,0.038798 ,0.045937 ,0.019639
sub-jgrAesMEDISOc21R1L_ses-1,0.080748 ,0.136704 ,0.163893 ,0.093763 ,0.069775 ,0.111755 ,0.097577 ,0.098070 ,0.080407 ,0.092049 ,0.042494 ,0.080519 ,0.047506 ,0.044660 ,0.058857 ,0.041756 ,0.041990 ,0.031294
sub-jgrAesMEDISOc21R1L_ses-1,0.044814 ,0.066875 ,0.074025 ,0.054036 ,0.058926 ,0.080586 ,0.047469 ,0.033655 ,0.041851 ,0.017296 ,0.029532 ,0.027301 ,0.039269 ,0.056648 ,0.051396 ,0.032460 ,0.039409 ,0.028092
sub-jgrAesMEDISOc21R1L_ses-1,0.121115 ,0.148184 ,0.136216 ,0.119553 ,0.121914 ,0.131436 ,0.120378 ,0.078757 ,0.107719 ,0.077324 ,0.112780 ,0.124576 ,0.079711 ,0.068344 ,0.074350 ,0.084980 ,0.144738 ,0.037761
sub-jgrAesMEDISOc21R1L_ses-2,0.045883 ,0.049964 ,0.066533 ,0.041621 ,0.042425 ,0.041243 ,0.065040 ,0.071925 ,0.047697 ,0.039601 ,0.039850 ,0.045399 ,0.041614 ,0.029364 ,0.043928 ,0.026346 ,0.029037 ,0.020663
sub-jgrAesMEDISOc21R1L_ses-2,0.073542 ,0.053751 ,0.057186 ,0.052094 ,0.033308 ,0.041549 ,0.065017 ,0.066555 ,0.051639 ,0.045650 ,0.049741 ,0.046544 ,0.049258 ,0.031177 ,0.039706 ,0.028595 ,0.035175 ,0.030217
sub-jgrAesMEDISOc21R1L_ses-2,0.058101 ,0.062614 ,0.070286 ,0.058980 ,0.050781 ,0.037039 ,0.069640 ,0.036359 ,0.042594 ,0.034712 ,0.039453 ,0.031317 ,0.046385 ,0.051489 ,0.047881 ,0.027569 ,0.029981 ,0.025276
sub-jgrAesMEDISOc21R_ses-1,0.068624 ,0.054789 ,0.057553 ,0.051392 ,0.033386 ,0.049356 ,0.072375 ,0.048758 ,0.037804 ,0.040095 ,0.039401 ,0.040431 ,0.041938 ,0.035451 ,0.043712 ,0.027391 ,0.035796 ,0.025332
sub-jgrAesMEDISOc21R_ses-1,0.047428 ,0.061740 ,0.088259 ,0.056978 ,0.072262 ,0.050886 ,0.051048 ,0.051483 ,0.030818 ,0.037215 ,0.035351 ,0.037089 ,0.043217 ,0.060845 ,0.036114 ,0.028061 ,0.032232 ,0.021406
sub-jgrAesMEDISOc21R_ses-1,0.048609 ,0.053467 ,0.044189 ,0.063251 ,0.049300 ,0.038916 ,0.070878 ,0.040591 ,0.032885 ,0.053747 ,0.038263 ,0.043517 ,0.029951 ,0.035151 ,0.029870 ,0.029609 ,0.026919 ,0.023200
sub-jgrAesMEDISOc21R_ses-2,0.065888 ,0.055816 ,0.064011 ,0.024839 ,0.031368 ,0.046432 ,0.042720 ,0.023718 ,0.032999 ,0.030895 ,0.038652 ,0.045701 ,0.047514 ,0.038682 ,0.051331 ,0.033089 ,0.027653 ,0.031428
sub-jgrAesMEDISOc21R_ses-2,0.058278 ,0.081518 ,0.066928 ,0.030245 ,0.031583 ,0.037993 ,0.039672 ,0.035465 ,0.056709 ,0.047469 ,0.036113 ,0.039138 ,0.056929 ,0.062493 ,0.050443 ,0.029446 ,0.035004 ,0.023755
sub-jgrAesMEDISOc21R_ses-2,0.048713 ,0.058031 ,0.065728 ,0.040846 ,0.029967 ,0.034755 ,0.043202 ,0.042156 ,0.037281 ,0.034128 ,0.035271 ,0.047548 ,0.044948 ,0.026320 ,0.032021 ,0.027001 ,0.032970 ,0.033960
sub-jgrAesMEDISOc22r_ses-1,0.183592 ,0.231188 ,0.083695 ,0.079294 ,0.047159 ,0.079146 ,0.050661 ,0.101728 ,0.121245 ,0.081256 ,0.063070 ,0.085270 ,0.103938 ,0.038009 ,0.101475 ,0.094207 ,0.054870 ,0.058426
sub-jgrAesMEDISOc22r_ses-1,0.091885 ,0.109816 ,0.122653 ,0.087062 ,0.094602 ,0.061780 ,0.071281 ,0.137238 ,0.093839 ,0.054208 ,0.049339 ,0.077693 ,0.080733 ,0.058462 ,0.077147 ,0.045553 ,0.047900 ,0.076493
sub-jgrAesMEDISOc22r_ses-1,0.092443 ,0.114968 ,0.145359 ,0.083842 ,0.075409 ,0.148872 ,0.072742 ,0.101785 ,0.108984 ,0.101567 ,0.086378 ,0.086061 ,0.078079 ,0.054918 ,0.079360 ,0.057146 ,0.060248 ,0.066395
sub-jgrAesMEDISOc22r_ses-2,0.043235 ,0.065536 ,0.068107 ,0.039280 ,0.034884 ,0.054733 ,0.067034 ,0.029454 ,0.035915 ,0.044422 ,0.041809 ,0.055657 ,0.044421 ,0.037299 ,0.039352 ,0.033023 ,0.037261 ,0.030687
sub-jgrAesMEDISOc22r_ses-2,0.077236 ,0.094845 ,0.082217 ,0.053484 ,0.042103 ,0.056080 ,0.068755 ,0.060491 ,0.132194 ,0.075698 ,0.052165 ,0.058028 ,0.060438 ,0.034359 ,0.040994 ,0.027251 ,0.049031 ,0.074111
sub-jgrAesMEDISOc22r_ses-2,0.046270 ,0.085171 ,0.050897 ,0.067105 ,0.046694 ,0.055510 ,0.069086 ,0.075009 ,0.060819 ,0.053588 ,0.055307 ,0.054560 ,0.045524 ,0.027189 ,0.050588 ,0.028508 ,0.039256 ,0.046757
sub-jgrAesMEDISOc2NT_ses-1,0.062138 ,0.071484 ,0.070736 ,0.057009 ,0.037822 ,0.042837 ,0.053967 ,0.063285 ,0.043861 ,0.047549 ,0.038560 ,0.032492 ,0.064749 ,0.067952 ,0.051381 ,0.035096 ,0.052412 ,0.022508
sub-jgrAesMEDISOc2NT_ses-1,0.053618 ,0.060086 ,0.059837 ,0.052462 ,0.043570 ,0.042561 ,0.069334 ,0.063203 ,0.049770 ,0.049411 ,0.040023 ,0.040426 ,0.040849 ,0.046111 ,0.052316 ,0.045867 ,0.035799 ,0.025732
sub-jgrAesMEDISOc2NT_ses-1,0.055249 ,0.082973 ,0.078463 ,0.055258 ,0.035761 ,0.056849 ,0.079120 ,0.079114 ,0.077734 ,0.047490 ,0.050454 ,0.064332 ,0.046341 ,0.043891 ,0.037574 ,0.038664 ,0.059536 ,0.049934
sub-jgrAesMEDISOc2NT_ses-2,0.065564 ,0.060205 ,0.068863 ,0.057513 ,0.040205 ,0.045543 ,0.071651 ,0.053439 ,0.055897 ,0.067519 ,0.052434 ,0.068790 ,0.035175 ,0.035071 ,0.033857 ,0.037686 ,0.029015 ,0.027333
sub-jgrAesMEDISOc2NT_ses-2,0.063228 ,0.084391 ,0.057441 ,0.056998 ,0.037208 ,0.041135 ,0.066087 ,0.048674 ,0.050403 ,0.050787 ,0.052095 ,0.052887 ,0.072173 ,0.047124 ,0.034983 ,0.028861 ,0.038425 ,0.026801
sub-jgrAesMEDISOc2NT_ses-2,0.071889 ,0.072274 ,0.085242 ,0.070683 ,0.043898 ,0.063889 ,0.064249 ,0.058601 ,0.045503 ,0.033720 ,0.040037 ,0.058151 ,0.027905 ,0.031041 ,0.058610 ,0.034307 ,0.031636 ,0.028339
